Latitude				Longitude
50.0747856				8.8062028
48.8906387				8.6732006
48.3953106				9.9957321
49.4393613				7.7340848
53.4642796				9.8655386
50.9727645				10.2334548
48.5057126				11.7588382
47.9751306				12.4472957
52.9964534				9.854948
51.3097665				9.5058693
49.6418852				8.7962858
48.421143				11.1471126
48.7007982				8.8572691
49.4389124				7.7976854
48.9112827				11.1405296
50.7693755				9.4599636
52.28502				8.9204362
51.7102947				8.5881503
50.9330878				12.0269408
52.1910692				7.1794901
50.1265496				8.6211035
50.0302719				7.4658699
52.0283639				8.5807034
49.9982386				8.007022
54.1039493				12.0866366
53.5011928				7.0935739
52.0290926				8.5849054
52.0277566				8.5802362
51.4965596				6.507301
49.3515068				9.2209059
48.0106808				11.163001
50.1208947				10.9870053
50.1525965				11.0870571
47.5884122				12.9883131
50.3176981				7.8523699
48.8348353				9.21447
54.281434				13.6886087
50.6525654				10.6461906
50.8917335				6.3888212
52.0311301				11.7044994
48.3395166				10.9103129
48.3604447				10.9276442
53.128424				8.6531551
50.2500464				11.324845
54.4145501				13.5964006
48.3654585				10.9018752
53.5320456				9.7645338
50.0965775				12.2231633
49.756322				11.1367637
49.5992549				9.8794292
49.2547123				11.689865
53.2092115				7.6418795
49.7507866				11.5034922
49.7661066				11.4813902
54.1044353				11.6090196
49.7313678				12.0707012
54.1529762				11.7275156
52.0855607				8.7576396
48.6218486				10.1724932
49.2902824				7.5734018
49.2504205				7.5276744
50.5682467				9.995711
54.0006031				14.0589756
52.3986905				9.600273
49.5159967				7.9360976
48.26061				11.5677016
48.0770907				11.1323697
50.6461567				12.9693907
48.8142375				9.2913525
50.9642567				13.9317038
49.5899497				12.416877
51.811556				11.6185376
48.9224475				9.6082828
48.9245469				9.6077187
47.9981705				11.1772108
49.2376034				11.1766105
49.2469505				7.1917485
52.0104088				13.1258375
48.4196073				9.9001691
52.4556859				14.4923844
49.215075				7.0054599
51.0000917				9.9032047
50.4910494				12.1850826
47.6618402				9.1771391
48.4032821				10.0201069
48.9011732				11.6956381
51.3035556				7.1212118
51.0916564				13.7029043
48.6030581				11.6276954
48.6708992				12.5771921
49.3255511				8.4358563
48.367938				10.8390463
48.076811				11.1333855
50.6750626				7.8347556
51.68079				8.3544965
51.0012873				14.765296
47.7420958				9.7832056
50.0499432				10.2506402
52.1013355				11.5934917
53.108532				7.669325
51.066643				12.8759768
48.2618763				11.6400939
48.2808297				10.8924952
50.7083983				7.167219
52.0448415				8.9150181
48.9602932				9.8953934
50.0321315				8.4279292
48.1969156				10.3875937
49.5651077				8.8097307
48.7061716				11.3196707
48.7063167				11.3331317
48.703739				11.3229811
49.5323426				8.1419331
50.9459267				6.3096375
52.1832983				8.843577
52.3512266				9.7905891
52.373175				9.9773572
50.6197001				8.1237177
48.501205				11.150336
48.0997815				11.5605059
49.9634656				10.9970565
51.6419623				12.3689627
47.59931				10.0562684
51.222303				6.9268937
52.4866604				13.479138
50.1045663				8.1895891
50.2315902				10.8637769
52.4319912				9.8005845
52.4908259				13.3609942
52.4069131				9.641702
50.5496437				7.9330963
50.9170527				9.9895222
47.7371341				8.9708938
51.9613671				8.8859515
50.5074441				9.7067381
50.0314949				10.476548
48.6571271				10.498787
49.5326453				6.6881846
49.6504045				8.7798139
49.8022489				9.9100267
52.1940666				8.8653795
51.4261498				7.1929843
48.8142048				13.4709416
48.7617673				10.7686743
50.0371609				11.838022
48.8987736				9.2014118
48.0472278				10.8760242
49.7962772				6.9765193
50.5207649				10.7965908
52.1976556				8.795064
50.2227282				12.0286715
51.3099887				12.3738717
52.9931492				7.6690113
51.4070508				6.9394923
51.3080499				12.3717789
52.2010589				8.786699
48.1886508				11.4962987
51.7511115				12.5729326
48.2547665				10.0936286
53.485992				8.483875
50.6802193				10.1975955
49.9599168				8.4860242
48.2076958				8.44193
49.4010408				8.3728729
49.3869679				8.372951
51.2089208				11.7689908
54.5658175				8.5500949
52.2226862				8.7981923
49.3858961				8.3695286
48.0861069				11.2004089
50.2170114				9.3552704
49.8734024				11.9950214
48.2437723				10.3637759
52.0989269				13.0725037
51.2181746				12.331979
49.2556258				6.8480536
51.7288357				8.3769483
51.4921574				9.3830449
51.5236018				8.531843
51.0083487				8.1636643
50.2019654				8.575808
49.8413386				10.7333635
49.2951609				10.192553
51.3458448				12.3115814
51.7569354				8.3901343
52.2931863				9.6377463
48.1688046				11.5972949
49.4401301				7.7987437
48.785512				9.3982069
51.7197446				8.4037023
51.162896				7.0183561
50.3205271				10.2182889
48.9672622				9.2752813
51.0022207				13.6850393
47.98709				10.188096
47.9857995				10.181023
50.4621098				7.1832691
47.9857645				10.1769081
48.4672827				8.4098691
52.0209172				8.4573201
52.4543888				9.3503397
50.8956021				11.8318053
49.4504604				11.1377675
50.7108226				9.9461164
51.2468822				7.3814094
49.5964267				11.5223798
49.527708				7.7144293
51.0342622				6.9668387
48.0212125				10.1260106
49.2150601				11.3884988
49.9532444				11.5908014
53.6249196				14.0085309
52.3331827				7.3781578
52.2914068				14.0496095
51.33013				12.3305814
50.8661498				11.7227438
49.4909809				8.504114
51.1748799				8.8932304
51.5364875				7.1591831
49.2132099				7.1994567
48.0284331				11.2512204
50.201078				12.0455744
49.3631491				8.4511872
52.3448186				12.9444801
51.5107247				7.13896
50.65416				12.573515
51.7528405				11.9782082
47.6930145				11.2098251
49.4501999				7.7561219
48.9166099				8.5058512
49.9210943				10.178863
51.0349633				6.2805468
48.6639857				12.5165493
51.5416618				7.1678763
52.0620694				8.3585357
49.718929				8.7702229
49.762502				8.7817965
49.2165187				7.1870049
51.3196884				12.42179
54.4751723				9.0514833
48.2267961				11.6751814
52.1491129				7.3925799
49.7806886				7.6945597
48.0458089				9.880163
51.2067511				13.4044602
50.6290337				11.0497575
52.4944708				13.2823857
48.0259101				11.5914162
49.3912846				11.1110941
49.7189863				7.2027813
50.6090947				12.6895537
52.3221347				10.3956523
48.6568883				10.7246298
49.7902409				9.9180675
52.2052098				8.8212537
47.7776554				12.1489479
50.863623				13.3220829
49.0012312				8.365929
51.7675133				8.2415205
48.0909253				10.8750682
47.9338956				10.8265629
48.1964276				11.6261076
48.1996504				11.1154875
49.3639321				9.0509839
52.028054				6.7914819
50.5305718				10.4929821
49.4062272				7.7237958
53.0415629				8.8613634
49.4981686				10.4202236
52.3940867				13.0160526
52.2007734				8.7100384
48.0874386				11.6408988
52.3500504				9.727287
51.3864219				6.6924796
50.2433536				11.9353744
47.6863102				9.2077042
48.1324746				11.5994772
52.4480138				13.5765416
49.0032972				12.6965831
51.4721466				7.2160332
48.5208804				10.284331
49.4100036				10.2781076
49.1070066				11.4406673
50.6078498				6.9443298
51.8636081				13.9693481
52.1982805				8.7095751
49.8824197				8.6592873
47.9253701				11.783397
48.5146612				10.5254093
47.7915686				10.2910229
49.073485				8.409403
47.6942862				9.1427458
50.0125021				8.0624742
49.4071562				8.8370386
48.3007673				10.3342877
50.36645				7.57802
50.0681258				11.7565939
51.3349741				7.0176689
51.1174663				6.6463263
48.7838269				9.2149136
52.0974582				11.6493121
48.1633583				11.5499285
50.1482811				6.918494
51.6372704				12.3566153
50.697747				7.1681745
49.9659376				11.5340882
48.8877547				11.0184804
51.332777				6.7882989
52.5152023				13.3364367
48.9403686				9.2530498
51.4202454				6.5655771
49.4433922				11.1251939
49.4434058				11.1243034
50.4293987				7.5883903
49.5151362				8.6131697
48.4133743				7.7662582
51.7519611				11.9761073
52.2091428				8.7444075
50.0292721				12.3123025
49.9417758				11.5752712
49.206319				8.0390954
49.116544				7.6163933
50.0002061				8.0175543
48.0534107				10.8807265
52.4840046				13.3438293
48.1559554				12.8166461
49.5599774				8.4890833
51.6000916				7.358516
52.4429325				13.6767464
49.1884572				9.2410025
48.225005				11.6785354
50.0323147				11.8719993
49.2229849				7.0238701
51.5708339				7.1864597
52.2427788				8.8450278
52.3699696				12.4722663
51.3388923				12.3422463
51.1230823				6.3920448
53.1564339				12.7697117
51.3068355				12.4229396
51.2640895				12.3446205
48.2718777				10.7824451
51.2833918				12.3444187
51.3404286				12.3687399
51.3413737				12.3670608
51.3415881				12.3663635
51.3412949				12.3670152
51.3407889				12.3680318
51.3408928				12.3678226
50.7057438				6.1813073
48.1395733				11.6485948
51.3374465				12.3788512
47.865721				11.2931168
47.7405547				11.8741438
48.0797963				9.0345244
48.0112521				11.4051543
51.2914457				14.4995447
48.8830243				12.5666803
51.3196733				12.4068152
49.4948831				8.5478106
50.0823981				10.2309882
50.6145632				12.3003961
53.1002825				12.8904617
51.6277012				7.1238554
50.5228388				10.1536443
51.2734408				12.397508
54.3797043				10.1986633
51.2849388				12.3815219
51.0909083				6.0372095
51.025357				5.938912
51.2147476				12.7499016
51.2150883				12.741082
49.6149976				8.9106508
51.3272329				12.3730972
51.3272833				12.3735409
54.617963				8.9656457
53.0745562				13.3924744
50.2155933				11.0581684
51.329196				12.3811613
51.0233037				5.9921594
48.2361267				11.5516884
50.0706031				8.485031
52.2087556				8.7799924
50.9084903				13.3331283
48.3882519				8.0950211
51.4130824				7.0165737
49.4557898				11.1022551
50.6200855				12.3027108
50.6200146				12.3049244
49.4804176				11.100693
48.1743126				11.629086
49.3771813				10.1758046
49.377199				10.1763382
50.2030549				8.7199294
52.2470447				8.7841076
49.3763816				10.177749
48.9014056				8.7277192
52.2084206				8.8032281
49.5040425				6.5382888
52.202769				8.7896347
52.2032634				8.7888794
53.7748893				10.5947715
49.7644256				6.6344953
49.764507				6.6346576
50.8726366				8.0243831
53.5629909				9.9591767
49.4423777				11.0934761
48.0984579				11.4174272
51.2937449				11.8724914
50.8757506				8.0295085
49.4026545				11.0700358
50.0975429				10.7942044
47.918689				7.6921445
49.9344811				8.868631
49.0431307				9.0928602
48.0712872				7.8625332
48.8707398				8.8171815
48.6104856				9.0531383
49.5449162				11.9496125
49.6276981				12.1371109
51.4097549				7.0795258
49.6584588				12.1549939
51.4998318				7.0073948
49.9185153				10.4677764
51.6367867				13.7055644
48.8963835				8.70237
49.5685238				8.5937329
50.085423				11.2413038
48.814207				12.3297101
50.1286356				8.7969301
49.5479319				10.6621739
48.8609333				8.734894
51.759452				14.3408502
49.9888476				12.4085294
48.8799327				8.3373673
48.8681038				8.7460223
50.1061384				8.7212634
47.6370212				7.6680383
50.2926059				11.9038689
49.8795044				12.0360294
49.4864097				8.4866816
49.8888267				11.8004702
53.591018				10.8191403
49.7025791				12.143763
49.7811729				12.4299994
49.7578686				12.3904846
49.6867367				12.1063349
50.8102406				6.8345819
48.6483697				11.788997
49.7800232				11.3355815
49.4755214				8.4157984
49.7219644				11.136235
49.7941515				11.1036009
52.9694918				7.5491035
49.1797198				8.8127247
48.2238772				10.178727
52.6296731				10.084126
49.669839				12.1812452
49.6700615				12.1727904
49.6780209				12.1728283
49.6585017				12.1466112
49.6523775				12.1339138
52.7315089				10.7809035
49.6724391				12.1474077
48.784421				9.9552308
49.6882595				12.1495069
50.9325455				6.8729362
50.4496533				12.3601788
48.3867783				10.7970244
51.1412104				6.8164602
50.8195598				6.9288565
49.0158986				12.1008116
50.0760189				9.4625387
49.9885382				9.6221169
51.1751231				6.8718622
50.1567245				8.6901964
51.3241357				12.372895
48.4464695				10.1273153
51.4054787				10.6871446
49.9760524				9.9581126
53.4311128				11.8523731
49.4260245				10.1146085
50.283125				11.6615379
51.9212918				14.647252
51.7869422				8.4942371
49.9681976				11.5321696
50.7013205				11.6017271
52.5951687				13.3327612
50.1040186				8.4024188
51.1818927				7.1889969
48.9744811				12.0357893
48.3219114				10.0536345
49.4499341				11.1303099
50.565887				12.8287869
49.9596635				10.9582144
50.4619967				12.0747381
50.1336974				8.62466
50.1401991				8.6348985
48.7356379				11.1574965
48.1458477				11.6228831
48.8279631				12.7784124
48.0951588				11.4828008
50.9108654				13.676732
49.3297157				8.225115
51.7986643				8.368001
50.8670422				9.3389151
51.5675403				7.2599471
48.1959485				12.8570191
51.2721215				14.0785544
49.8621119				8.9582777
52.4316478				9.7588286
53.8237509				10.760366
53.8308139				10.7402491
50.0054705				11.1547656
52.510887				13.4173873
49.0188182				11.52054
50.5556586				8.4977137
49.1837962				8.532547
50.4324886				12.109554
48.1740819				11.358305
50.2928065				9.1146672
49.3129559				11.0489904
48.9200354				9.5736127
49.5724201				7.0034261
51.0489515				14.0853423
50.4511134				7.1689073
53.2075436				12.8610154
52.2374159				8.8378849
52.215498				8.835486
52.2171225				8.8324297
50.9252845				11.6066697
49.818146				8.646107
48.0917239				10.9347739
48.7721489				11.3957459
48.6105863				9.6014019
48.2374176				10.1759031
47.6084231				10.2665611
50.2689498				8.293043
47.6103404				11.0209297
51.5048547				7.1649177
52.1989009				8.7583955
48.1919795				8.976634
47.7621901				9.2452708
49.841262				10.732893
48.6416462				11.7899238
49.8775508				7.7606037
49.9288957				9.5737518
49.962926				9.5996608
51.3647698				12.3523581
53.5979256				8.35666
49.2022167				7.9626618
50.903009				7.5506368
48.6433431				9.4630859
53.1857181				13.141316
48.0924277				11.4638477
48.0753536				11.4166427
52.8099816				9.1456374
52.7927117				13.2878193
53.6343428				11.6214658
47.8256236				10.8750159
51.159137				14.1306189
50.2889758				7.4230307
50.2018058				10.072972
48.4798076				7.9718135
48.8969226				9.2284864
47.9721982				11.4763658
48.0031229				11.5136856
48.6511164				12.5998228
50.9216022				13.6550547
50.7266257				10.3525218
49.4487564				11.1117145
48.1079586				11.9322723
48.3548077				10.8858601
47.6350205				8.2774414
49.4236641				11.1246541
50.9066574				13.6753682
47.8977678				10.9344702
48.4982855				11.9459156
50.430841				8.2534989
52.1120225				8.6738583
52.1129147				8.6725556
47.6035714				12.9856429
50.2389813				7.8453939
50.2779445				8.0631489
50.2682273				8.0574185
51.2401991				12.6833538
49.9831378				6.8858538
52.424541				13.0228014
51.4921776				7.4793345
51.5124252				7.4584255
49.1867752				8.0950816
51.5254742				7.4430553
51.5300303				7.4464185
51.5382969				7.363492
51.4314443				7.4684649
51.3042822				12.4201231
50.5590815				12.1814272
51.3197671				12.4245445
49.9526063				10.8735573
49.2051779				7.9658913
49.2033622				7.961607
50.6864301				11.623713
48.265669				10.4456146
50.3827246				6.9291351
50.1197388				8.7783337
49.1719354				9.9145982
52.4403881				9.7370389
47.8129364				11.6370148
51.033402				13.763926
51.0531498				13.8119204
51.4180202				9.6500462
49.1540356				8.6229041
52.4735935				13.4581489
49.2402466				9.1086457
49.7591865				10.9753946
49.9280333				8.3038302
51.5065331				11.9612335
52.0212702				14.5871545
50.0864747				8.5821658
50.0858944				8.5813104
50.0854459				8.5818868
50.0862247				8.5813782
51.2456043				12.4714639
51.9356947				14.694117
49.3569419				8.4497092
50.8061809				7.6207814
51.7722559				14.3551331
50.394093				11.6893826
51.4956122				6.9409666
48.4987801				11.2823881
47.909525				7.8913183
47.9675325				7.8710001
47.509547				10.0751904
49.589017				8.6529256
49.4248008				12.6134111
49.4812712				12.5708337
52.3636777				13.4720841
50.7432718				10.43434
54.4402784				12.6612985
49.0343574				8.6805403
52.5545195				13.4570315
50.0702378				10.3107914
54.1386162				12.0499112
48.6082974				11.6176471
50.152896				10.9633276
51.5007888				11.9285301
47.9655061				7.9742729
48.1872374				12.595637
48.552927				8.9862935
49.554453				8.5682606
52.0328115				8.529966
49.8641245				8.2545519
49.8954968				9.5172436
49.1899878				11.1233756
48.6366002				9.4916011
51.1599091				7.1320515
50.9291798				14.2426059
50.179244				11.9194152
50.220104				11.941215
50.7693847				6.0995722
48.0464903				10.927554
48.0608418				11.6185852
50.4041466				7.2513089
51.3365378				12.4030244
49.6099049				10.7071322
50.9041305				10.6583071
51.3714075				12.3754761
51.3682142				12.3710289
50.0599788				8.7226761
49.7729363				8.74295
50.7267118				10.4630776
50.093208				8.1007688
48.0585197				11.618759
48.6160919				12.7596192
48.4604242				7.9786531
48.8487827				10.4848768
48.8490556				10.4854583
48.8503361				10.486003
48.8507852				10.4917503
50.7867559				11.5740982
50.6242438				7.0213062
50.5196166				7.0239126
48.5887838				9.4703916
50.5184593				12.2211964
50.8392722				12.9682013
48.3375146				10.9425766
49.2322464				6.9999094
48.1194196				11.5381247
50.1486022				8.3777313
54.6178636				8.9654124
52.2691015				8.7740061
52.191337				8.7846284
52.1945844				8.7906805
53.4853813				9.1524141
49.9838371				7.8275947
49.7449774				8.8575438
50.118106				8.5640757
53.0767575				8.8015814
50.8978193				13.6637162
49.4728053				7.1646037
49.99901				9.0613036
50.1565221				11.0663419
47.9853538				11.2891481
50.8482067				12.4624383
51.495978				9.2823656
50.8502787				10.4674146
50.5933025				12.598899
50.0112128				7.0207319
47.9669881				9.846263
50.7318753				13.7466378
52.4471256				13.3165307
50.028444				12.276706
49.3779285				10.1786641
50.7476019				13.7762909
50.7476616				13.7765532
48.0159472				11.8223074
47.9475823				9.7575253
50.7817341				6.8223908
50.1332384				11.9373419
49.3538036				7.1785829
49.222758				7.0128232
49.233182				6.9953965
49.2329087				6.9951631
50.9817013				9.3449035
51.4583611				7.1978448
49.2315778				6.9989911
51.5054629				11.9548493
51.5049561				11.9599124
51.3139971				9.5045314
49.8621933				10.8432263
50.5160508				6.9953357
50.8268782				13.7718762
54.1772011				12.0903616
50.0480504				8.2206374
47.8806713				12.2761895
47.880407				12.2854143
52.4778404				13.1965527
50.7704182				10.5653426
49.3333795				7.1874284
49.7967931				6.8513659
48.8922821				8.5785091
53.5870443				13.936871
48.2251121				12.6769971
48.2249168				12.6775244
49.8405428				12.1900267
48.3980973				11.6050457
47.8106038				12.1370067
50.9036653				11.5982094
50.9057767				11.6034191
52.0772385				7.5756775
48.5009606				8.0274249
48.4942486				8.0198293
49.231057				6.9921023
49.2307609				6.9910795
50.6226038				10.6318814
48.1374894				11.5416171
53.159659				7.9553417
50.8679224				13.3682031
52.2300591				7.4910779
48.4112868				11.4772378
48.2397325				12.6894792
49.2416811				7.0158999
48.5967053				12.8474512
48.129472				9.8009346
50.6849783				7.7992263
51.6279452				9.65636
50.1198572				11.602395
48.8036566				8.8634833
49.232977				7.0130699
50.9567529				14.0278191
48.1088744				11.7355463
50.8703628				9.3425944
50.8684021				9.3448856
50.8690112				9.3443024
49.4411548				11.0099207
48.1764106				11.4612982
49.7362048				8.9525564
48.1998264				11.3911026
50.9783071				11.0275573
49.3738597				10.1805333
49.3765894				10.1855678
51.0234218				13.7334891
49.235768				7.0008848
47.7762394				9.2908109
49.233065				6.9952172
50.3624736				7.5981031
50.6536563				10.6551064
51.7570267				8.6609447
52.6061767				13.5620114
51.4322025				7.0046459
50.6877752				10.9334379
48.258853				9.5675039
48.0118012				8.9393214
48.4547653				10.2785381
49.7905555				7.7814622
50.1648476				8.0783334
51.0182501				7.1856057
50.4949507				12.6017811
48.4349311				10.4095244
51.283006				8.663239
48.5349213				12.1542423
48.5354036				12.1544503
49.7654813				9.9206291
48.0209173				9.7605371
47.8062766				9.0919616
47.903277				12.0541112
48.0303532				11.9700365
47.9959408				12.0650379
49.7051936				8.3257165
48.321935				9.8944974
48.8304075				12.9470158
48.8360451				12.954297
48.8436546				12.9593184
48.834134				12.9604135
48.6042271				8.8953394
48.6376137				12.4371232
50.0903429				12.1729108
49.3511519				10.2024067
48.0376701				10.7287567
47.7721903				11.9770156
52.2258689				7.6455272
48.4971678				10.1169827
48.8411482				13.1397835
51.2808069				6.4531615
49.9944859				12.0867066
49.5357871				8.6431333
49.9534953				7.9013055
50.3121692				9.4050443
51.9866579				8.5458205
47.9890954				11.3733736
49.4997849				8.5421026
51.9052693				7.6354897
48.6574571				9.4218498
49.5090267				8.5947174
51.6472711				7.1590884
49.5462133				8.677378
47.9921508				7.8732415
50.8930449				14.2346604
50.0347345				8.0508152
48.2238642				12.5267552
50.5430376				12.8290423
51.6053268				7.2733031
49.7723925				8.8090128
48.8347189				12.9887867
51.8638629				12.6520873
49.9797625				7.9674476
47.6888592				11.6731429
47.9373871				12.9220473
49.3795248				10.184841
52.1378721				13.9414867
49.7939127				9.9176801
49.0037788				12.1992548
50.3806647				8.7211643
48.0966462				11.0416647
52.5252627				13.3489141
51.1541742				14.1353158
49.3782431				10.1815392
49.6419854				8.6420124
50.131359				8.6258701
48.3720869				10.0448606
51.5217919				11.9129562
49.5514805				10.066374
49.6290317				10.9521448
50.9488018				6.9076462
48.0996545				8.0549191
47.9752728				7.8891787
50.4189056				7.5255607
50.1332194				8.7683224
49.0295431				12.0951267
49.8224508				10.7366872
49.8222984				10.7365154
47.916957				12.0268256
48.2552129				7.7938507
48.5646708				9.4597823
52.0862284				14.1766558
49.8855168				10.8932548
49.6263088				10.245198
48.3359605				7.8745685
53.6043579				7.1382527
52.4867714				13.4844246
53.6280462				11.4142907
50.0501279				10.9273955
50.7689599				13.51871
51.1121058				9.3153961
50.2439896				11.322722
54.3680757				10.5587373
48.4876473				9.324198
50.8332714				12.9838769
51.0143537				13.8614902
50.5717423				8.5087755
50.8459733				12.963377
47.8118087				9.6427817
47.7172387				11.7562428
50.4400831				7.5765151
48.6358338				9.5584193
50.1293946				11.8518424
49.4556394				11.8511175
50.0464127				8.2394028
51.3266207				9.5364581
51.2755162				6.8456075
49.3452221				7.2049603
47.8205086				11.3205673
51.3523474				12.2525644
49.99909				12.0865864
49.781125				11.186833
48.0615681				12.1701785
51.1816266				10.1666868
50.9121907				13.7711843
49.3362697				7.1759531
48.324667				11.7645439
49.4533762				8.7238315
50.2442496				11.3266182
51.3266304				12.3733855
50.8934576				13.6654596
50.8935527				13.6658866
50.8953805				13.8317837
49.4107739				8.0673833
52.9715778				12.9829745
50.9383672				7.2161535
49.2634622				8.1386598
48.4077055				10.0139494
48.5581082				11.7418036
49.9488812				11.5630543
49.4697712				7.1392756
50.6114611				10.7186006
49.7611098				8.3325532
47.6061719				10.810736
50.1375033				12.084858
48.0852014				11.5408723
49.3937727				7.133896
49.8040485				8.8260892
49.8840022				12.3090342
49.5864986				10.9651711
51.0301199				13.0122532
47.8878044				11.5030219
52.9915117				8.2849752
47.997997				11.1705166
48.2827707				10.4694193
51.8488041				6.2042734
49.1478042				7.7549181
47.5999145				7.6571408
49.1340934				9.1157084
49.1003756				9.0710865
50.6006474				10.6893014
50.9152603				6.9664249
50.7654124				13.7510013
51.091506				6.8805702
50.9309569				6.8774577
52.4847401				13.3929184
47.8198044				9.7942913
51.009134				13.8619034
50.7638629				13.7450526
49.1640872				12.0989231
48.6703986				11.6233391
49.9096359				7.7134821
51.8402712				6.858603
50.7956746				13.7114255
49.0075536				8.3560023
49.5129547				11.2825262
50.853036				14.655881
48.1748553				9.7889097
50.5598828				8.5013525
48.0337975				9.6401536
50.7637459				13.7585436
50.5059756				10.9313873
51.7468736				14.6457357
50.2430463				7.2587253
50.1219078				8.680307
48.9676027				8.2603156
50.6191674				10.6982974
49.673752				12.223809
48.9792893				8.2614464
50.1043513				8.6915675
51.1466039				12.872843
51.3679755				6.9602006
48.5464802				9.3703147
48.7861941				9.9363133
49.7790445				9.1887318
49.9855865				8.2767465
51.7470011				8.6696852
52.4284094				13.1224528
51.8967663				8.3995257
48.5453894				9.0560784
49.3322301				8.8046249
48.5047268				9.241425
48.5068393				9.2248862
48.481975				9.2058831
48.4928091				9.2145783
48.4177452				9.1429426
48.4900307				9.2123771
48.5653986				9.2253328
48.4821637				9.2071375
48.5130691				9.2115196
48.4997176				9.2167359
48.4926986				9.2130212
49.3404131				8.7992557
51.0425794				11.3146379
51.4625166				6.7280126
51.0090455				7.4385452
49.5491613				8.6066528
53.0777051				8.8000998
50.9774332				11.0275982
48.8152116				11.4597865
50.4749477				12.6921947
50.0496636				10.3050189
51.9105784				14.0205129
51.0945822				13.8417156
50.110642				11.4649949
51.5698103				7.3366286
51.2963182				12.4013248
50.9671392				11.0146807
50.317872				9.2978431
50.2263132				9.2681307
52.7821231				9.2304034
49.4612599				8.1218825
48.5201136				9.2081521
50.8501566				6.3677253
50.8578997				12.1169497
52.5054208				13.3380463
51.0179977				13.8946639
48.656172				9.8944448
49.444445				11.8613714
47.6702091				11.8538374
50.2219262				11.1412405
50.8201126				8.0260529
48.1457371				11.4748381
50.2241662				11.1360222
48.1968992				8.616743
51.7909032				11.7096285
48.058692				8.013207
51.4961903				7.0119968
48.7544007				9.5934637
52.0274546				8.5284279
51.8839063				7.60491
48.1811096				9.5801366
51.3090728				11.2473671
51.2389545				7.998768
50.5885718				11.5715914
49.3039304				10.5720095
51.7036653				7.3175042
47.9603118				7.8022191
48.1093612				11.7261242
50.4812546				7.512946
49.0006789				11.3829469
51.5060512				14.0683663
48.1001384				11.6055122
50.4104454				7.6127114
52.2607916				10.5176888
52.3916128				13.0421005
48.7759638				9.1619588
48.7760024				9.1621463
48.3754322				10.3636296
54.6722674				13.4151525
50.6299531				12.3081342
51.0411073				13.8055613
51.8269137				14.1437155
49.9440617				11.5737834
54.522409				13.2552092
51.8396873				12.1841477
51.8621878				14.0935618
48.0837946				9.208411
50.1698983				8.511655
48.1588233				12.8327979
53.2479739				10.4032781
54.3442015				12.3976957
48.0779002				9.8098555
48.0979655				11.6048449
53.2508678				10.4137263
52.4637517				12.8549223
51.4034356				12.9363802
50.8023467				13.5374312
53.254739				8.120806
48.0631708				12.5925903
49.5004221				8.4012723
50.5765875				9.9984082
49.4880071				8.4594475
51.1658279				13.4720451
51.1843518				7.0453349
49.8003076				12.1653643
49.802533				12.1541748
49.8023257				12.1559353
49.8008447				12.1668139
49.8005608				12.1658188
49.8007581				12.1662131
50.0686451				8.6366949
48.3683824				10.885187
51.3714789				12.3106178
51.3695968				12.3162074
51.9413108				8.7249622
48.8896743				8.6709138
50.7142762				6.4476119
50.714313				6.447889
53.428925				11.8514373
52.5013953				13.2085304
51.35055				14.1216556
50.9586457				14.082729
50.9627512				13.9418466
50.1166543				8.706676
48.8861168				12.5094383
53.6775329				7.5739582
47.5564893				11.2205956
50.5554002				8.4992481
48.9533441				10.9085975
50.190038				10.6801459
51.8116562				10.4374722
51.512009				8.5897296
48.188817				11.4601511
48.9366294				10.9745975
48.3428263				7.8731898
50.835945				14.048429
51.3081706				9.4677748
51.1485491				7.3396251
50.9929412				13.6436457
52.087131				13.152343
50.8629043				8.6283373
